input_doc	distance	class	class_match	keyword_match	ref_match
epidemiology	2.220446049250313e-16	epidemiology	1	8	1
epidemiology	8.694756662541714e-06	epidemiology	1	0	0
epidemiology	4.635015198828363e-05	epidemiology	1	0	0
epidemiology	8.43332443136724e-05	epidemiology	1	0	0
epidemiology	0.00020727029802580788	epidemiology	1	0	0
epidemiology	0.00023643679148832586	epidemiology	1	0	0
epidemiology	0.0002991857695006095	epidemiology	1	0	0
epidemiology	0.00030417858849685064	epidemiology	1	0	0
epidemiology	0.00030926214164195276	epidemiology	1	0	0
epidemiology	0.00038505491986939866	epidemiology	1	0	0
epidemiology	0.00044674270517097714	epidemiology	1	0	0
epidemiology	0.00047490145689188523	epidemiology	1	0	0
epidemiology	0.0004866657704786226	epidemiology	1	0	0
epidemiology	0.0005216963681722309	epidemiology	1	0	0
epidemiology	0.0006742822273797522	epidemiology	1	0	0
epidemiology	0.0006782105994481702	epidemiology	1	0	0
epidemiology	0.0007173746676235604	epidemiology	1	0	0
epidemiology	0.000756334722985752	epidemiology	1	0	0
epidemiology	0.0007995624576992988	epidemiology	1	0	0
epidemiology	0.0008503300507587408	epidemiology	1	1	0
epidemiology	0.0008794446008926204	epidemiology	1	0	0
epidemiology	0.000886143637815695	epidemiology	1	0	0
epidemiology	0.0008921464520954547	epidemiology	1	0	0
epidemiology	0.000908054851083473	epidemiology	1	0	0
epidemiology	0.0009441448590257195	epidemiology	1	0	0
epidemiology	0.0009967280842133608	epidemiology	1	0	0
epidemiology	0.001000544909233847	epidemiology	1	0	0
epidemiology	0.001005235692395967	epidemiology	1	0	0
epidemiology	0.001041109818803898	epidemiology	1	0	0
epidemiology	0.0010452274942858164	epidemiology	1	0	0
epidemiology	0.0010672573559554754	systems biology	0	0	0
epidemiology	0.0010859934858459264	epidemiology	1	0	0
epidemiology	0.0010901651343315777	epidemiology	1	0	0
epidemiology	0.00110105540472627	epidemiology	1	0	0
epidemiology	0.0011199428779837817	epidemiology	1	0	0
epidemiology	0.001129494255272867	epidemiology	1	0	0
epidemiology	0.001141678690734449	epidemiology	1	0	0
epidemiology	0.001143004638153089	epidemiology	1	0	0
epidemiology	0.001169285651281493	epidemiology	1	0	0
epidemiology	0.0011829302730755886	epidemiology	1	0	0
epidemiology	0.001193780138697309	epidemiology	1	0	0
epidemiology	0.0012096149784648347	epidemiology	1	0	0
epidemiology	0.0012232980432338447	epidemiology	1	0	0
epidemiology	0.0012311920955316857	epidemiology	1	0	0
epidemiology	0.0012448941619850329	epidemiology	1	0	0
epidemiology	0.0012756956669616182	microbiology	0	0	0
epidemiology	0.0012765386146637026	epidemiology	1	0	0
epidemiology	0.001282108892045719	epidemiology	1	1	0
epidemiology	0.0013008556368394597	epidemiology	1	0	0
epidemiology	0.0013090098339758605	epidemiology	1	0	0
epidemiology	0.0013137839398316142	epidemiology	1	1	0
epidemiology	0.0013178062020762216	epidemiology	1	0	0
epidemiology	0.0013568093819353866	epidemiology	1	0	0
epidemiology	0.0013628179826005171	epidemiology	1	0	0
epidemiology	0.0013717046106827002	epidemiology	1	1	0
epidemiology	0.0013948626486369742	epidemiology	1	0	0
epidemiology	0.0014328056757285657	epidemiology	1	0	0
epidemiology	0.0014380494619132822	epidemiology	1	0	0
epidemiology	0.00145425341090466	epidemiology	1	0	0
epidemiology	0.0015191136399892446	epidemiology	1	0	0
epidemiology	0.0015735496873579002	epidemiology	1	0	0
epidemiology	0.0016135555014182845	epidemiology	1	0	0
epidemiology	0.0016139166497415314	epidemiology	1	0	0
epidemiology	0.0016166777269936983	epidemiology	1	1	0
epidemiology	0.001625675059756193	epidemiology	1	0	0
epidemiology	0.0017152466526498822	epidemiology	1	0	0
epidemiology	0.0017568644654070154	epidemiology	1	0	0
epidemiology	0.0017577254416063504	epidemiology	1	0	0
epidemiology	0.0017642132317147174	epidemiology	1	0	0
epidemiology	0.001770071813814389	epidemiology	1	0	0
epidemiology	0.0018108700921473098	epidemiology	1	0	0
epidemiology	0.0018312592170584008	epidemiology	1	0	0
epidemiology	0.0018572750769292323	epidemiology	1	0	0
epidemiology	0.0018692911282394142	epidemiology	1	0	0
epidemiology	0.001889835694176778	epidemiology	1	0	0
epidemiology	0.002083535211828691	epidemiology	1	0	0
epidemiology	0.0020936220677353345	epidemiology	1	0	0
epidemiology	0.0021863724010254826	epidemiology	1	0	0
epidemiology	0.002215515893039921	epidemiology	1	1	0
epidemiology	0.0022805234315407263	epidemiology	1	0	0
epidemiology	0.0023369658937714144	epidemiology	1	0	0
epidemiology	0.0023561469127409973	epidemiology	1	2	0
epidemiology	0.0023697606312842456	epidemiology	1	0	0
epidemiology	0.0024345997136396846	epidemiology	1	0	0
epidemiology	0.00251193571758479	epidemiology	1	0	0
epidemiology	0.0025286528178501966	epidemiology	1	0	0
epidemiology	0.0025701539491399528	epidemiology	1	0	0
epidemiology	0.0026742189953988804	epidemiology	1	0	0
epidemiology	0.0027175050114459642	epidemiology	1	0	0
epidemiology	0.0027801561382539974	epidemiology	1	0	0
epidemiology	0.0028167857077097125	epidemiology	1	0	0
epidemiology	0.0028273787183495935	epidemiology	1	0	0
epidemiology	0.002832297242366111	epidemiology	1	0	0
epidemiology	0.0028669499995663816	epidemiology	1	0	0
epidemiology	0.002881265431644353	epidemiology	1	0	0
epidemiology	0.002918826181637857	epidemiology	1	0	0
epidemiology	0.00299294115294535	epidemiology	1	0	0
epidemiology	0.0030453402521620765	epidemiology	1	0	0
epidemiology	0.003059590744858176	epidemiology	1	0	0
epidemiology	0.003066862258802705	epidemiology	1	0	0
epidemiology	0.0031200867367373597	epidemiology	1	0	0
epidemiology	0.0031437704402480504	epidemiology	1	0	0
epidemiology	0.0031499548262153843	epidemiology	1	0	0
epidemiology	0.0032419810380670544	epidemiology	1	0	0
epidemiology	0.0032796641259892345	epidemiology	1	0	0
epidemiology	0.0032913788079030892	epidemiology	1	0	0
epidemiology	0.003408118223633072	epidemiology	1	0	0
epidemiology	0.003408689079721694	epidemiology	1	0	0
epidemiology	0.003411074968703298	epidemiology	1	0	0
epidemiology	0.0034573660348286017	epidemiology	1	0	0
epidemiology	0.003475140247013786	epidemiology	1	0	0
epidemiology	0.0036193625859628487	scientific communication and education	0	0	0
epidemiology	0.003649903803712218	epidemiology	1	0	0
epidemiology	0.0036580982436958953	bioinformatics	0	1	0
epidemiology	0.003807239899258019	epidemiology	1	0	0
epidemiology	0.003860347278677234	epidemiology	1	0	0
epidemiology	0.003992496216206676	epidemiology	1	0	0
epidemiology	0.004086757414756059	epidemiology	1	0	0
epidemiology	0.004220774764742696	epidemiology	1	0	0
epidemiology	0.004225126007639357	epidemiology	1	0	0
epidemiology	0.00438636121663627	epidemiology	1	0	0
epidemiology	0.004448012844492366	epidemiology	1	0	0
epidemiology	0.00450156917357003	epidemiology	1	0	0
epidemiology	0.004608436500021962	epidemiology	1	0	0
epidemiology	0.00476213863853181	epidemiology	1	0	0
epidemiology	0.0048732768450878705	epidemiology	1	0	0
epidemiology	0.004897346928742219	epidemiology	1	0	0
epidemiology	0.004924521035056695	epidemiology	1	0	0
epidemiology	0.005452863417567233	epidemiology	1	0	0
epidemiology	0.005470517429203348	epidemiology	1	0	0
epidemiology	0.005636504890424221	epidemiology	1	0	0
epidemiology	0.005828022622567763	epidemiology	1	0	0
epidemiology	0.005836829241239627	epidemiology	1	0	0
epidemiology	0.0060967800201695566	epidemiology	1	0	0
epidemiology	0.006120749658894642	genetics	0	0	0
epidemiology	0.006242041440357782	epidemiology	1	0	0
epidemiology	0.006351240021539084	epidemiology	1	0	0
epidemiology	0.006404108899415006	epidemiology	1	0	0
epidemiology	0.006748548282016653	epidemiology	1	0	0
epidemiology	0.006866696984353604	epidemiology	1	0	0
epidemiology	0.007102053360581451	epidemiology	1	0	0
epidemiology	0.0075597443699402245	epidemiology	1	0	0
epidemiology	0.007621701838115502	epidemiology	1	1	0
epidemiology	0.007660075058814164	epidemiology	1	0	0
epidemiology	0.007840149560827236	epidemiology	1	0	0
epidemiology	0.008026878796617343	epidemiology	1	0	0
epidemiology	0.008160013572076852	epidemiology	1	0	0
epidemiology	0.008273170223881854	epidemiology	1	2	0
epidemiology	0.008399741612677425	epidemiology	1	0	0
epidemiology	0.008403811753168844	epidemiology	1	0	0
epidemiology	0.008488498867910144	epidemiology	1	0	0
epidemiology	0.008714462571660864	epidemiology	1	0	0
epidemiology	0.008793071753715798	epidemiology	1	0	0
epidemiology	0.008855782362684916	epidemiology	1	0	0
epidemiology	0.008986484169762998	epidemiology	1	0	0
epidemiology	0.009277089211166878	epidemiology	1	0	0
epidemiology	0.009331194022312861	microbiology	0	0	0
epidemiology	0.009375879859607306	evolutionary biology	0	0	0
epidemiology	0.009378335402539628	epidemiology	1	0	0
epidemiology	0.00953764761820397	epidemiology	1	0	0
epidemiology	0.00957906702358935	epidemiology	1	0	0
epidemiology	0.009711897878591946	physiology	0	0	0
epidemiology	0.009753744959784205	epidemiology	1	0	0
epidemiology	0.009949808013856476	epidemiology	1	0	0
epidemiology	0.010294263687625094	epidemiology	1	1	0
epidemiology	0.01034308818767471	epidemiology	1	0	0
epidemiology	0.010858725842741612	epidemiology	1	0	0
epidemiology	0.010914023404870243	microbiology	0	0	0
epidemiology	0.011159860055317328	epidemiology	1	0	0
epidemiology	0.01118821198294051	epidemiology	1	0	0
epidemiology	0.011502813717824023	epidemiology	1	0	0
epidemiology	0.011797003128974026	epidemiology	1	0	0
epidemiology	0.01191243688336685	pathology	0	0	0
epidemiology	0.01193569675069861	epidemiology	1	0	0
epidemiology	0.012169970493074556	epidemiology	1	1	0
epidemiology	0.012284519514969672	epidemiology	1	0	0
epidemiology	0.012348395225804776	epidemiology	1	0	0
epidemiology	0.012364911708711679	epidemiology	1	0	0
epidemiology	0.012545201029942499	epidemiology	1	0	0
epidemiology	0.012936404852553762	epidemiology	1	0	0
epidemiology	0.012953083178366298	epidemiology	1	0	0
epidemiology	0.01312209154447308	epidemiology	1	0	0
epidemiology	0.013510034956677353	epidemiology	1	0	0
epidemiology	0.013562694205424441	epidemiology	1	0	0
epidemiology	0.013672526754783587	epidemiology	1	0	0
epidemiology	0.013683660041084122	epidemiology	1	0	0
epidemiology	0.014388897268437839	epidemiology	1	0	0
epidemiology	0.014544124323779717	epidemiology	1	0	0
epidemiology	0.01456414052094146	epidemiology	1	0	0
epidemiology	0.014568375166517433	epidemiology	1	0	0
epidemiology	0.014778275003797803	epidemiology	1	0	0
epidemiology	0.014804590216030866	epidemiology	1	1	0
